id,qs_rank,country_territory,region,name,description,country,city,latitude,longitude,website,image_url,institution_profile,teaching_languages,cost_city,costs_country
325,320,Rosja,Europa,Moskiewski Państwowy Uniwersytet Techniczny im. N.E. Baumana,"Moskiewski Państwowy Uniwersytet Techniczny im. N.E. Baumana to rosyjska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Moscow. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Rosja,Moscow,55.765833333,37.684722222,https://bmstu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B9%20%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86%20003.jpg,techniczny,"angielski, język lokalny",Moscow,Russia
318,105,Rosja,Europa,Moskiewski Uniwersytet Państwowy im. M.W. Łomonosowa,"Moskiewski Uniwersytet Państwowy im. M.W. Łomonosowa to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Moscow. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.",Rosja,Moscow,55.702500000,37.530555555,https://www.msu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%93%D0%A3%2C%20%D0%B2%D0%B8%D0%B4%20%D1%81%20%D0%B2%D0%BE%D0%B7%D0%B4%D1%83%D1%85%D0%B0.jpg,ogólny,"rosyjski, angielski",Moscow,Russia
324,591,Rosja,Europa,Narodowy Badawczy Uniwersytet Jądrowy MEPhI,"Narodowy Badawczy Uniwersytet Jądrowy MEPhI to rosyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Moscow. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Rosja,Moscow,55.649722222,37.664444444,https://www.mephi.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9%20%D0%BA%D0%BE%D1%80%D0%BF%D1%83%D1%81%20%D0%9C%D0%98%D0%A4%D0%98%20%2821.03.2026%29.jpg,ogólny,"rosyjski, angielski",Moscow,Russia
307,801-850,Ukraina,Europa,Narodowy Techniczny Uniwersytet Ukrainy „Politechnika Kijowska im. Igora Sikorskiego”,"Narodowy Techniczny Uniwersytet Ukrainy „Politechnika Kijowska im. Igora Sikorskiego” to ukraińska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Kyiv. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Ukraina,Kyiv,50.449722000,30.460833000,https://kpi.ua/,http://commons.wikimedia.org/wiki/Special:FilePath/KPI002%20Vladyslav%20Lypovyi%202022.jpg,techniczny,"angielski, język lokalny",Kyiv,Ukraine
309,1201-1400,Ukraina,Europa,Narodowy Uniwersytet „Akademia Kijowsko-Mohylańska”,"Narodowy Uniwersytet „Akademia Kijowsko-Mohylańska” to ukraiński uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.",Ukraina,Kyiv,50.464444444,30.519722222,https://ukma.edu.ua,http://commons.wikimedia.org/wiki/Special:FilePath/NaUKMA%20today.jpg,ogólny,"angielski, język lokalny",Kyiv,Ukraine
254,390,Grecja,Europa,Narodowy Uniwersytet im. Kapodistriasa w Atenach,"Narodowy Uniwersytet im. Kapodistriasa w Atenach to grecki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Grecja,Dirfys-Messapia Municipality,37.951111111,23.738777777,https://www.uoa.gr,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20von%20Athen.jpg,ogólny,"grecki, angielski",Athens,Greece
321,721-730,Rosja,Europa,Narodowy Uniwersytet Nauki i Technologii MISiS,"Narodowy Uniwersytet Nauki i Technologii MISiS to rosyjska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Moscow. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Rosja,Moscow,55.727500000,37.607500000,http://www.misis.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/Korpus%20b.jpg,techniczny,"angielski, język lokalny",Moscow,Russia
252,355,Grecja,Europa,Narodowy Uniwersytet Techniczny w Atenach,"Narodowy Uniwersytet Techniczny w Atenach to grecka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Grecja,Athens,37.987863888,23.731613888,http://www.ntua.gr/,http://commons.wikimedia.org/wiki/Special:FilePath/%CE%9C%CE%B5%CF%84%CF%83%CF%8C%CE%B2%CE%B9%CE%BF%20%CE%A0%CE%BF%CE%BB%CF%85%CF%84%CE%B5%CF%87%CE%BD%CE%B5%CE%AF%CE%BF%207936.JPG,techniczny,"grecki, angielski",Athens,Greece
80,550,Wielka Brytania,Europa,Northumbria University,"Northumbria University to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Newcastle upon Tyne. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Newcastle upon Tyne,54.976400000,-1.608000000,http://www.northumbria.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/Northumbria%20University%20%28geograph%202248224%29.jpg,ogólny,angielski,Middlesbrough,United Kingdom
94,791-800,Norwegia,Europa,Norweski Uniwersytet Nauk Przyrodniczych,"Norweski Uniwersytet Nauk Przyrodniczych to norweska uczelnia o profilu związanym z naukami o życiu, rolnictwem, środowiskiem i technologiami żywności. Uczelnia jest dobrym wyborem dla kandydatów zainteresowanych zrównoważonym rozwojem, gospodarką zasobami naturalnymi i praktycznymi badaniami terenowymi.",Norwegia,Ås Municipality,59.665108333,10.765227777,http://www.nmbu.no/,http://commons.wikimedia.org/wiki/Special:FilePath/UMB-Sky%20View.jpg,agricultural,"norweski, angielski",Oslo,Norway
12,267,Norwegia,Europa,Norweski Uniwersytet Nauki i Technologii,"Norweski Uniwersytet Nauki i Technologii to norweska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Norwegia,Ålesund Municipality,63.419444444,10.401497000,https://ntnu.no,http://commons.wikimedia.org/wiki/Special:FilePath/NTNU%20Trondheim%20Mainbuilding.jpg,techniczny,"norweski, angielski",Trondheim,Norway
434,327,Portugalia,Europa,NOVA University Lisbon,"NOVA University Lisbon to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Lisbon. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Portugalia,Lisbon,38.733600000,-9.160280000,https://www.unl.pt/,http://commons.wikimedia.org/wiki/Special:FilePath/ReitoriaUNL.jpg,ogólny,"portugalski, angielski",Lisbon,Portugal
426,1201-1400,Rosja,Europa,Nowosybirski Państwowy Uniwersytet Techniczny,"Nowosybirski Państwowy Uniwersytet Techniczny to rosyjska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Novosibirsk. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Rosja,Novosibirsk,54.988000000,82.904000000,https://www.nstu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/Nstu-1.jpg,techniczny,"angielski, język lokalny",Novosibirsk,Russia
427,461,Rosja,Europa,Nowosybirski Uniwersytet Państwowy,"Nowosybirski Uniwersytet Państwowy to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Novosibirsk. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.",Rosja,Novosibirsk,54.842900000,83.097000000,http://www.nsu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/Akademgorodok%20NSU%20Interweek.jpg,ogólny,"angielski, język lokalny",Novosibirsk,Russia
369,1401+,Rosja,Europa,Permski Uniwersytet Państwowy,"Permski Uniwersytet Państwowy to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Perm. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.",Rosja,Perm,58.007500000,56.186700000,http://www.psu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B5%D1%80%D0%BC%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82.%20%D0%9A%D0%BE%D1%80%D0%BF%D1%83%D1%81%20%E2%84%965.jpg,ogólny,"rosyjski, angielski",Perm,Russia
305,1201-1400,Rosja,Europa,Petersburski Państwowy Uniwersytet Elektrotechniczny LETI,"Petersburski Państwowy Uniwersytet Elektrotechniczny LETI to rosyjska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Saint Petersburg. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Rosja,Saint Petersburg,59.971130000,30.320070000,https://etu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/Electrotechnical%20University%20SPB%2001.jpg,techniczny,"angielski, język lokalny",Moscow,Russia
302,1001-1200,Rosja,Europa,Petersburski Uniwersytet Górniczy,"Petersburski Uniwersytet Górniczy to rosyjska uczelnia techniczna, której oferta i badania koncentrują się na inżynierii, informatyce oraz naukach ścisłych z siedzibą w Saint Petersburg. Uczelnia stawia na zastosowania praktyczne, pracę projektową i współpracę z otoczeniem gospodarczym.",Rosja,Saint Petersburg,59.930061000,30.268366000,http://www.spmi.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/Spb%20Vasilievsky%20Island%20Mining%20College%20asv2019-09%20img3.jpg,techniczny,"angielski, język lokalny",Moscow,Russia
303,375,Rosja,Europa,Petersburski Uniwersytet Państwowy,"Petersburski Uniwersytet Państwowy to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Saint Petersburg. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.",Rosja,Saint Petersburg,59.941944444,30.298888888,http://www.spbu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/Spb%2006-2012%20University%20Embankment%2006.jpg,ogólny,"angielski, język lokalny",Moscow,Russia
306,609,Rosja,Europa,Petersburski Uniwersytet Politechniczny Piotra Wielkiego,"Petersburski Uniwersytet Politechniczny Piotra Wielkiego to rosyjska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Saint Petersburg. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Rosja,Saint Petersburg,60.006174000,30.376682000,http://www.spbstu.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82.%20%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%BE%D0%B5%20%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B501.jpg,techniczny,"angielski, język lokalny",Moscow,Russia
422,771-780,Niemcy,Europa,Philipps-Universität Marburg,"Philipps-Universität Marburg to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Marburg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Marburg,50.810833333,8.773611111,https://www.uni-marburg.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Marburg%20asv2022-02%20img02%20Old%20University.jpg,ogólny,"niemiecki, angielski",Frankfurt,Germany
319,851-900,Rosja,Europa,Pierwszy Moskiewski Państwowy Uniwersytet Medyczny im. I.M. Sieczenowa,"Pierwszy Moskiewski Państwowy Uniwersytet Medyczny im. I.M. Sieczenowa to rosyjska uczelnia wyspecjalizowana w medycynie, naukach o zdrowiu i badaniach biomedycznych z siedzibą w Moscow. Jej profil dobrze pasuje do kandydatów zainteresowanych kształceniem klinicznym, zdrowiem publicznym oraz projektami badawczymi związanymi z diagnostyką i terapią.",Rosja,Moscow,55.728055560,37.575000000,https://sechenov.ru/,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9D%D0%B0%D1%83%D1%87%D0%BD%D0%BE-%D0%B8%D1%81%D1%81%D0%BB%D0%B5%D0%B4%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9%20%D1%86%D0%B5%D0%BD%D1%82%D1%80%20%D0%9C%D0%93%D0%9C%D0%A3%20%28%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%29%20003.jpg,medyczny,"angielski, język lokalny",Moscow,Russia
272,1201-1400,Rumunia,Europa,Politechnika Bukareszteńska,"Politechnika Bukareszteńska to rumuńska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Bucharest. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Rumunia,Bucharest,44.438333333,26.051388888,http://www.upb.ro/,http://commons.wikimedia.org/wiki/Special:FilePath/Universitatea%20Politehnica%20din%20Bucure%C8%99ti-2006%200604UPB0032.jpg,ogólny,"rumuński, angielski",Bucharest,Romania
179,801-850,Polska,Europa,Politechnika Gdańska,"Politechnika Gdańska to uczelnia techniczna o silnym profilu inżynierskim, informatycznym, morskim i energetycznym. Jej położenie w Trójmieście sprzyja współpracy z przemysłem, portami, sektorem offshore i firmami technologicznymi.",Polska,Gdańsk,54.371388888,18.618888888,https://pg.edu.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Gmach%20glowny%20politechnika.jpg,techniczny,"polski, angielski",Gdansk,Poland
198,392,Hiszpania,Europa,Politechnika Katalońska,"Politechnika Katalońska to hiszpański uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Barcelona Province,41.388690000,2.116030000,https://www.upc.edu,http://commons.wikimedia.org/wiki/Special:FilePath/Nexus%20I%20%28Barcelona%29.jpg,ogólny,"hiszpański, angielski",Barcelona,Spain
192,1001-1200,Polska,Europa,Politechnika Krakowska im. Tadeusza Kościuszki,"Politechnika Krakowska im. Tadeusza Kościuszki to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Kraków. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Polska,Kraków,50.071666670,19.944166670,http://www.pk.edu.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Krak%C3%B3w%20Politechnika%20Krakowska%20W-1%202025.jpg,techniczny,"polski, angielski",Warsaw,Poland
247,1401+,Polska,Europa,Politechnika Lubelska,"Politechnika Lubelska to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Lublin. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.",Polska,Lublin,51.235555560,22.550277780,http://www.pollub.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Politechnika%20Lubelska%20Rektorat%20hdr%20m%20p.net.jpg,techniczny,"polski, angielski",Lublin,Poland
